"Fmin","Fmin_B","CFI","RMSEA","Size_Of_CR","FC","Number_Of_CR","Location_Of_Misfit","Percent_Missing","Number_of_Missing_Variables","Missing_Mechanism"
0.678646,5.460864,0.875734,0.113153,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","Strong MAR"
1.49247,6.571056,0.772878,0.167806,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","Strong MAR"
4.2e-05,4.881164,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","Strong MAR"
0.060353,5.04217,0.988041,0.03373,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","Strong MAR"
0.264505,5.361627,0.950676,0.070637,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","Strong MAR"
0.698089,5.928018,0.882247,0.114763,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","Strong MAR"
1.62115,7.030171,0.769406,0.174891,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","0%","Four Variables with Missing Data","Strong MAR"
4.2e-05,3.547374,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","Strong MAR"
0.045651,3.693786,0.987655,0.029332,0.1,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","Strong MAR"
0.201991,3.960092,0.949006,0.061726,0.2,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","Strong MAR"
0.539314,4.420921,0.878019,0.10087,0.3,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","Strong MAR"
1.133975,5.311559,0.786516,0.146269,0.4,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","Strong MAR"
5.4e-05,3.668131,1,0.000127,0,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","Strong MAR"
0.046277,3.810595,0.987869,0.029532,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","Strong MAR"
0.204239,4.07455,0.949887,0.062069,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","Strong MAR"
0.541254,4.534793,0.880654,0.101051,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","Strong MAR"
1.156517,5.424198,0.786793,0.147716,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","Strong MAR"
4.2e-05,4.137496,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","Strong MAR"
0.047975,4.266156,0.988767,0.03007,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","Strong MAR"
0.210596,4.525227,0.953473,0.063028,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","Strong MAR"
0.556505,4.977559,0.888207,0.102465,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","Strong MAR"
1.259953,5.859945,0.784996,0.154181,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","20%","Four Variables with Missing Data","Strong MAR"
4.4e-05,2.999394,1,0,0,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","Strong MAR"
0.028859,3.090021,0.990678,0.023313,0.1,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","Strong MAR"
0.126335,3.254947,0.961202,0.048813,0.2,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","Strong MAR"
0.337353,3.54542,0.904862,0.079776,0.3,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","Strong MAR"
0.694496,4.102038,0.830705,0.114467,0.4,"Factor Correlation = 0","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","Strong MAR"
5e-05,3.108868,1,0,0,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","Strong MAR"
0.028829,3.19576,0.990995,0.023301,0.1,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","Strong MAR"
0.128239,3.363213,0.961885,0.049179,0.2,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","Strong MAR"
0.338209,3.650674,0.90737,0.079877,0.3,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","Strong MAR"
0.708431,4.207347,0.83163,0.11561,0.4,"Factor Correlation = 0.4","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","Strong MAR"
5.3e-05,3.532832,1,0,0,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","Strong MAR"
0.029795,3.610648,0.991763,0.023689,0.1,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","Strong MAR"
0.131673,3.774195,0.965126,0.049834,0.2,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","Strong MAR"
0.347557,4.057651,0.914357,0.080973,0.3,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","Strong MAR"
0.771796,4.609532,0.832575,0.12067,0.4,"Factor Correlation = 0.8","Two Correlated Residuals","Same Factor (SF)","50%","Four Variables with Missing Data","Strong MAR"
